__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset,lift,tilt,tilt1
1782647697.854520,0.111764885,-0.067039967,0.000000000,,,,6.403661645,-3.841110388,-3.841110388
1782647697.864517,,,,4106.000000000,410.000000000,0.000000000,,,
1782647697.864534,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647697.874614,,,,4128.000000000,446.000000000,0.000000000,,,
1782647697.874629,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647697.884516,,,,4092.000000000,379.000000000,0.000000000,,,
1782647697.884529,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647697.894494,,,,4089.000000000,364.000000000,0.000000000,,,
1782647697.894507,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647697.904531,,,,4114.000000000,377.000000000,0.000000000,,,
1782647697.904559,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647697.914564,,,,4071.000000000,372.000000000,0.000000000,,,
1782647697.914582,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647697.924530,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647697.924545,,,,4079.000000000,377.000000000,0.000000000,,,
1782647697.934520,,,,4081.000000000,380.000000000,0.000000000,,,
1782647697.934532,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647697.944592,,,,4115.000000000,380.000000000,0.000000000,,,
1782647697.944604,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647697.954522,,,,4108.000000000,410.000000000,0.000000000,,,
1782647697.954534,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647697.964511,,,,4099.000000000,412.000000000,0.000000000,,,
1782647697.964523,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647697.974463,,,,4097.000000000,377.000000000,0.000000000,,,
1782647697.974475,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647697.984496,,,,4132.000000000,439.000000000,0.000000000,,,
1782647697.984509,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647697.994530,,,,4092.000000000,397.000000000,0.000000000,,,
1782647697.994544,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.004493,,,,4099.000000000,385.000000000,0.000000000,,,
1782647698.004505,0.111764885,-0.067039967,0.000000000,,,,6.403661645,-3.841110388,-3.841110388
1782647698.014513,,,,4088.000000000,391.000000000,0.000000000,,,
1782647698.014526,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.024454,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.024484,,,,4061.000000000,361.000000000,0.000000000,,,
1782647698.034436,,,,4065.000000000,399.000000000,0.000000000,,,
1782647698.034460,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647698.044491,,,,4087.000000000,404.000000000,0.000000000,,,
1782647698.044505,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.054532,,,,4116.000000000,389.000000000,0.000000000,,,
1782647698.054548,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.064510,,,,4069.000000000,340.000000000,0.000000000,,,
1782647698.064523,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.074430,,,,4085.000000000,373.000000000,0.000000000,,,
1782647698.074444,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.084475,,,,4071.000000000,395.000000000,0.000000000,,,
1782647698.084487,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.094492,,,,4081.000000000,373.000000000,0.000000000,,,
1782647698.094506,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647698.104491,,,,4091.000000000,377.000000000,0.000000000,,,
1782647698.104504,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.114579,,,,4116.000000000,392.000000000,0.000000000,,,
1782647698.114595,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.124501,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.124514,,,,4089.000000000,399.000000000,0.000000000,,,
1782647698.134514,,,,4069.000000000,369.000000000,0.000000000,,,
1782647698.134526,0.111716948,-0.067063808,0.000000000,,,,6.400915053,-3.842476427,-3.842476427
1782647698.144469,,,,4099.000000000,383.000000000,0.000000000,,,
1782647698.144481,0.111692980,-0.067063808,0.000000000,,,,6.399541757,-3.842476427,-3.842476427
1782647698.154478,,,,4145.000000000,443.000000000,0.000000000,,,
1782647698.154490,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647698.164543,,,,4075.000000000,368.000000000,0.000000000,,,
1782647698.164576,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.174386,,,,4111.000000000,403.000000000,0.000000000,,,
1782647698.174402,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.184453,,,,4081.000000000,372.000000000,0.000000000,,,
1782647698.184467,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.194449,,,,4096.000000000,387.000000000,0.000000000,,,
1782647698.194463,0.111740917,-0.067063808,0.000000000,,,,6.402288349,-3.842476427,-3.842476427
1782647698.204511,,,,4110.000000000,404.000000000,0.000000000,,,
1782647698.204523,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.214450,,,,4084.000000000,399.000000000,0.000000000,,,
1782647698.214462,0.111716948,-0.067063808,0.000000000,,,,6.400915053,-3.842476427,-3.842476427
1782647698.224413,,,,4049.000000000,364.000000000,0.000000000,,,
1782647698.224427,0.111764885,-0.067039967,0.000000000,,,,6.403661645,-3.841110388,-3.841110388
1782647698.234677,,,,4108.000000000,391.000000000,0.000000000,,,
1782647698.234721,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.244567,,,,4095.000000000,393.000000000,0.000000000,,,
1782647698.244607,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.254582,,,,4067.000000000,365.000000000,0.000000000,,,
1782647698.254610,0.111716948,-0.067063808,0.000000000,,,,6.400915053,-3.842476427,-3.842476427
1782647698.264573,,,,4095.000000000,404.000000000,0.000000000,,,
1782647698.264591,0.111692980,-0.067063808,0.000000000,,,,6.399541757,-3.842476427,-3.842476427
1782647698.274561,,,,4100.000000000,388.000000000,0.000000000,,,
1782647698.274585,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.284543,,,,4118.000000000,380.000000000,0.000000000,,,
1782647698.284567,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.294517,,,,4115.000000000,410.000000000,0.000000000,,,
1782647698.294533,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.304439,,,,4100.000000000,384.000000000,0.000000000,,,
1782647698.304458,0.111764885,-0.067063808,0.000000000,,,,6.403661645,-3.842476427,-3.842476427
1782647698.314515,,,,4063.000000000,360.000000000,0.000000000,,,
1782647698.314550,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.324424,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.324442,,,,4036.000000000,372.000000000,0.000000000,,,
1782647698.334449,,,,4068.000000000,387.000000000,0.000000000,,,
1782647698.334462,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.344411,,,,4089.000000000,385.000000000,0.000000000,,,
1782647698.344424,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.354473,,,,4103.000000000,404.000000000,0.000000000,,,
1782647698.354486,0.111716948,-0.067063808,0.000000000,,,,6.400915053,-3.842476427,-3.842476427
1782647698.364475,,,,4017.000000000,322.000000000,0.000000000,,,
1782647698.364504,0.111740917,-0.067063808,0.000000000,,,,6.402288349,-3.842476427,-3.842476427
1782647698.374554,,,,4103.000000000,395.000000000,0.000000000,,,
1782647698.374614,0.111716948,-0.067063808,0.000000000,,,,6.400915053,-3.842476427,-3.842476427
1782647698.384516,,,,4044.000000000,342.000000000,0.000000000,,,
1782647698.384558,0.111692980,-0.067063808,0.000000000,,,,6.399541757,-3.842476427,-3.842476427
1782647698.394554,,,,4073.000000000,365.000000000,0.000000000,,,
1782647698.394615,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.404658,,,,4046.000000000,387.000000000,0.000000000,,,
1782647698.404708,0.111764885,-0.067039967,0.000000000,,,,6.403661645,-3.841110388,-3.841110388
1782647698.414588,,,,4104.000000000,424.000000000,0.000000000,,,
1782647698.414615,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.424458,,,,4083.000000000,381.000000000,0.000000000,,,
1782647698.424477,0.111740917,-0.067063808,0.000000000,,,,6.402288349,-3.842476427,-3.842476427
1782647698.434436,,,,4103.000000000,383.000000000,0.000000000,,,
1782647698.434451,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.444593,,,,4107.000000000,387.000000000,0.000000000,,,
1782647698.444634,0.111692980,-0.067063808,0.000000000,,,,6.399541757,-3.842476427,-3.842476427
1782647698.454561,,,,4108.000000000,383.000000000,0.000000000,,,
1782647698.454576,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.464463,,,,4087.000000000,385.000000000,0.000000000,,,
1782647698.464477,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.474494,,,,4064.000000000,375.000000000,0.000000000,,,
1782647698.474516,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.484452,,,,4079.000000000,364.000000000,0.000000000,,,
1782647698.484466,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.494467,,,,4037.000000000,332.000000000,0.000000000,,,
1782647698.494483,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647698.504419,,,,4060.000000000,365.000000000,0.000000000,,,
1782647698.504437,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.514561,,,,4089.000000000,404.000000000,0.000000000,,,
1782647698.514606,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.524572,,,,4106.000000000,408.000000000,0.000000000,,,
1782647698.524590,0.111764885,-0.067039967,0.000000000,,,,6.403661645,-3.841110388,-3.841110388
1782647698.534525,,,,4107.000000000,393.000000000,0.000000000,,,
1782647698.534539,0.111764885,-0.067039967,0.000000000,,,,6.403661645,-3.841110388,-3.841110388
1782647698.544450,,,,4081.000000000,383.000000000,0.000000000,,,
1782647698.544467,0.111740917,-0.067063808,0.000000000,,,,6.402288349,-3.842476427,-3.842476427
1782647698.554491,,,,4097.000000000,379.000000000,0.000000000,,,
1782647698.554520,0.111692980,-0.067063808,0.000000000,,,,6.399541757,-3.842476427,-3.842476427
1782647698.564456,,,,4037.000000000,348.000000000,0.000000000,,,
1782647698.564473,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.574514,,,,4107.000000000,428.000000000,0.000000000,,,
1782647698.574546,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.584531,,,,4104.000000000,426.000000000,0.000000000,,,
1782647698.584547,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.594575,,,,4064.000000000,358.000000000,0.000000000,,,
1782647698.594589,0.111740917,-0.067063808,0.000000000,,,,6.402288349,-3.842476427,-3.842476427
1782647698.604466,,,,4057.000000000,350.000000000,0.000000000,,,
1782647698.604482,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.614577,,,,4111.000000000,399.000000000,0.000000000,,,
1782647698.614609,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647698.624516,,,,4104.000000000,375.000000000,0.000000000,,,
1782647698.624534,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.634609,,,,4102.000000000,400.000000000,0.000000000,,,
1782647698.634646,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.644440,,,,4068.000000000,372.000000000,0.000000000,,,
1782647698.644460,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.654514,,,,4069.000000000,367.000000000,0.000000000,,,
1782647698.654531,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.664559,,,,4077.000000000,392.000000000,0.000000000,,,
1782647698.664574,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.674569,,,,4102.000000000,399.000000000,0.000000000,,,
1782647698.674585,0.111621074,-0.067039967,0.000000000,,,,6.395421869,-3.841110388,-3.841110388
1782647698.684602,,,,4040.000000000,354.000000000,0.000000000,,,
1782647698.684628,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647698.694555,,,,4081.000000000,415.000000000,0.000000000,,,
1782647698.694578,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.704483,,,,4087.000000000,399.000000000,0.000000000,,,
1782647698.704496,0.111716948,-0.067063808,0.000000000,,,,6.400915053,-3.842476427,-3.842476427
1782647698.714499,,,,4045.000000000,352.000000000,0.000000000,,,
1782647698.714527,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.724598,,,,4063.000000000,313.000000000,0.000000000,,,
1782647698.724629,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.734423,,,,4064.000000000,286.000000000,0.000000000,,,
1782647698.734438,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.744418,,,,4010.000000000,301.000000000,0.000000000,,,
1782647698.744432,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.754407,,,,4087.000000000,340.000000000,0.000000000,,,
1782647698.754422,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.764540,,,,4053.000000000,358.000000000,0.000000000,,,
1782647698.764576,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.774600,,,,4056.000000000,348.000000000,0.000000000,,,
1782647698.774626,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.784498,,,,4032.000000000,319.000000000,0.000000000,,,
1782647698.784524,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.794558,,,,4097.000000000,361.000000000,0.000000000,,,
1782647698.794600,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.804490,,,,4011.000000000,270.000000000,0.000000000,,,
1782647698.804505,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.814514,,,,4079.000000000,344.000000000,0.000000000,,,
1782647698.814541,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.824550,,,,4084.000000000,329.000000000,0.000000000,,,
1782647698.824594,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.834677,,,,4099.000000000,352.000000000,0.000000000,,,
1782647698.834754,0.111692980,-0.067063808,0.000000000,,,,6.399541757,-3.842476427,-3.842476427
1782647698.844501,,,,4091.000000000,400.000000000,0.000000000,,,
1782647698.844517,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.854651,,,,4120.000000000,407.000000000,0.000000000,,,
1782647698.854683,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.864716,,,,4111.000000000,392.000000000,0.000000000,,,
1782647698.864766,0.111764885,-0.067039967,0.000000000,,,,6.403661645,-3.841110388,-3.841110388
1782647698.874507,,,,4068.000000000,385.000000000,0.000000000,,,
1782647698.874521,0.111740917,-0.067039967,0.000000000,,,,6.402288349,-3.841110388,-3.841110388
1782647698.884618,,,,4118.000000000,404.000000000,0.000000000,,,
1782647698.884640,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.894542,,,,4116.000000000,356.000000000,0.000000000,,,
1782647698.894568,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.904542,,,,4083.000000000,297.000000000,0.000000000,,,
1782647698.904576,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.914555,,,,4107.000000000,342.000000000,0.000000000,,,
1782647698.914584,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647698.924548,,,,4045.000000000,254.000000000,0.000000000,,,
1782647698.924580,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.934489,,,,4092.000000000,345.000000000,0.000000000,,,
1782647698.934525,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.944597,,,,4097.000000000,369.000000000,0.000000000,,,
1782647698.944638,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.954605,,,,4073.000000000,336.000000000,0.000000000,,,
1782647698.954679,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647698.964424,,,,4069.000000000,342.000000000,0.000000000,,,
1782647698.964438,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.974433,,,,4089.000000000,361.000000000,0.000000000,,,
1782647698.974446,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647698.984613,,,,4057.000000000,311.000000000,0.000000000,,,
1782647698.984642,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647698.994483,,,,4084.000000000,336.000000000,0.000000000,,,
1782647698.994504,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647699.004536,,,,4068.000000000,262.000000000,0.000000000,,,
1782647699.004569,0.111669011,-0.067063808,0.000000000,,,,6.398168461,-3.842476427,-3.842476427
1782647699.014560,,,,4057.000000000,299.000000000,0.000000000,,,
1782647699.014590,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.024590,,,,4092.000000000,344.000000000,0.000000000,,,
1782647699.024627,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.034489,,,,4085.000000000,376.000000000,0.000000000,,,
1782647699.034515,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.044607,,,,4046.000000000,318.000000000,0.000000000,,,
1782647699.044663,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.054507,,,,4079.000000000,354.000000000,0.000000000,,,
1782647699.054534,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.064584,,,,4108.000000000,400.000000000,0.000000000,,,
1782647699.064623,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.074422,,,,4081.000000000,395.000000000,0.000000000,,,
1782647699.074460,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.084574,,,,4100.000000000,337.000000000,0.000000000,,,
1782647699.084602,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.094504,,,,4083.000000000,279.000000000,0.000000000,,,
1782647699.094532,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.104427,,,,4049.000000000,266.000000000,0.000000000,,,
1782647699.104437,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.114527,,,,4050.000000000,286.000000000,0.000000000,,,
1782647699.114559,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.124439,,,,4068.000000000,322.000000000,0.000000000,,,
1782647699.124454,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.134411,,,,4063.000000000,379.000000000,0.000000000,,,
1782647699.134425,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.144547,,,,4084.000000000,412.000000000,0.000000000,,,
1782647699.144580,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.154648,,,,4077.000000000,344.000000000,0.000000000,,,
1782647699.154720,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.164555,,,,4092.000000000,395.000000000,0.000000000,,,
1782647699.164580,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.174581,,,,4079.000000000,368.000000000,0.000000000,,,
1782647699.174607,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.184613,,,,4096.000000000,330.000000000,0.000000000,,,
1782647699.184648,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647699.194511,,,,4025.000000000,264.000000000,0.000000000,,,
1782647699.194558,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.204477,,,,4104.000000000,337.000000000,0.000000000,,,
1782647699.204520,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.214529,,,,4052.000000000,297.000000000,0.000000000,,,
1782647699.214556,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.224443,,,,4075.000000000,369.000000000,0.000000000,,,
1782647699.224476,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.234451,,,,4092.000000000,367.000000000,0.000000000,,,
1782647699.234482,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.244606,,,,4065.000000000,325.000000000,0.000000000,,,
1782647699.244632,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.254411,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.254431,,,,4096.000000000,368.000000000,0.000000000,,,
1782647699.264541,,,,4052.000000000,322.000000000,0.000000000,,,
1782647699.264580,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.274412,,,,4083.000000000,357.000000000,0.000000000,,,
1782647699.274426,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647699.284478,,,,4077.000000000,336.000000000,0.000000000,,,
1782647699.284514,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647699.294420,,,,4068.000000000,290.000000000,0.000000000,,,
1782647699.294435,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647699.304425,,,,4067.000000000,330.000000000,0.000000000,,,
1782647699.304449,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.314388,,,,4092.000000000,367.000000000,0.000000000,,,
1782647699.314417,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.324399,,,,4087.000000000,428.000000000,0.000000000,,,
1782647699.324419,0.111692980,-0.067015648,0.000000000,,,,6.399541757,-3.839717029,-3.839717029
1782647699.334437,,,,4095.000000000,383.000000000,0.000000000,,,
1782647699.334460,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.344431,,,,4050.000000000,363.000000000,0.000000000,,,
1782647699.344460,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.354452,,,,4022.000000000,348.000000000,0.000000000,,,
1782647699.354467,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.364439,,,,3976.000000000,372.000000000,0.000000000,,,
1782647699.364472,0.111692980,-0.067015648,0.000000000,,,,6.399541757,-3.839717029,-3.839717029
1782647699.374449,,,,3960.000000000,293.000000000,0.000000000,,,
1782647699.374473,0.111692980,-0.067015648,0.000000000,,,,6.399541757,-3.839717029,-3.839717029
1782647699.384480,,,,4033.000000000,309.000000000,0.000000000,,,
1782647699.384526,0.111716948,-0.067015648,0.000000000,,,,6.400915053,-3.839717029,-3.839717029
1782647699.394519,,,,4030.000000000,275.000000000,0.000000000,,,
1782647699.394534,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.404407,,,,4149.000000000,350.000000000,0.000000000,,,
1782647699.404433,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647699.414330,,,,4139.000000000,340.000000000,0.000000000,,,
1782647699.414357,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647699.424406,,,,4163.000000000,356.000000000,0.000000000,,,
1782647699.424435,0.111669011,-0.067039967,0.000000000,,,,6.398168461,-3.841110388,-3.841110388
1782647699.434322,,,,4214.000000000,322.000000000,0.000000000,,,
1782647699.434355,0.111716948,-0.067039967,0.000000000,,,,6.400915053,-3.841110388,-3.841110388
1782647699.444260,,,,4231.000000000,346.000000000,0.000000000,,,
1782647699.444275,0.111692980,-0.067039967,0.000000000,,,,6.399541757,-3.841110388,-3.841110388
1782647699.454359,,,,4049.000000000,313.000000000,0.000000000,,,
1782647699.454392,0.111692980,-0.067063808,0.000000000,,,,6.399541757,-3.842476427,-3.842476427
1782647699.464227,,,,4010.000000000,307.000000000,0.000000000,,,
1782647699.464241,0.111860760,-0.067015648,0.000000000,,,,6.409154829,-3.839717029,-3.839717029
1782647699.474369,,,,4091.000000000,342.000000000,0.000000000,,,
1782647699.474408,0.111884728,-0.067015648,0.000000000,,,,6.410528125,-3.839717029,-3.839717029
1782647699.484327,,,,4097.000000000,311.000000000,0.000000000,,,
1782647699.484349,0.111908697,-0.067039967,0.000000000,,,,6.411901421,-3.841110388,-3.841110388
1782647699.494395,,,,4193.000000000,306.000000000,0.000000000,,,
1782647699.494418,0.111645043,-0.067015648,0.000000000,,,,6.396795165,-3.839717029,-3.839717029
1782647699.504271,,,,4319.000000000,358.000000000,0.000000000,,,
1782647699.504289,0.111645043,-0.067039967,0.000000000,,,,6.396795165,-3.841110388,-3.841110388
1782647699.514424,,,,4298.000000000,354.000000000,0.000000000,,,
1782647699.514448,0.111908697,-0.066991806,0.000000000,,,,6.411901421,-3.838350990,-3.838350990
