__time,/debug/pb,/debug/pr,/debug/theta_g,/debug/theta_t,__time,acc_g,vel_g
1784040857.252761,8267.000000000,375.000000000,0.490873873,0.042615905,1784040857.252760887,0.362084978,0.003637937
1784040857.262814,8264.000000000,353.000000000,0.490897834,0.042615905,1784040857.262814045,-0.057206345,0.001215236
1784040857.272796,8256.000000000,354.000000000,0.490801960,0.042687811,1784040857.272795916,-0.360713969,-0.003589236
1784040857.282652,8291.000000000,389.000000000,0.490825921,0.042687811,1784040857.282651901,-0.243991830,-0.003625039
1784040857.292676,8272.000000000,380.000000000,0.490825921,0.042687811,1784040857.292675972,0.241175834,0.001205296
1784040857.303012,8245.000000000,364.000000000,0.490873873,0.042615905,1784040857.303011894,0.293720408,0.002355176
1784040857.313100,8257.000000000,349.000000000,0.490897834,0.042615905,1784040857.313100100,0.113389970,0.003521106
1784040857.322828,8251.000000000,342.000000000,0.490801960,0.042615905,1784040857.322828054,-0.302002575,-0.003629139
1784040857.332714,8268.000000000,373.000000000,0.490825921,0.042687811,1784040857.332714081,-0.366435437,-0.003666326
1784040857.342861,8244.000000000,342.000000000,0.490801960,0.042687811,1784040857.342860937,0.181150476,0.000000000
1784040857.352839,8241.000000000,348.000000000,0.490825921,0.042615905,1784040857.352838993,0.182180658,0.000000000
1784040857.362998,8260.000000000,365.000000000,0.490873873,0.042615905,1784040857.362998009,0.177343306,0.003571175
1784040857.373079,8229.000000000,365.000000000,0.490777999,0.042615905,1784040857.373079062,-0.116974645,-0.002367631
1784040857.382907,8238.000000000,356.000000000,0.490801960,0.042663842,1784040857.382906914,-0.360820238,-0.003612189
1784040857.392796,8283.000000000,403.000000000,0.490801960,0.042687811,1784040857.392796040,0.181721414,0.001215280
1784040857.402678,8245.000000000,332.000000000,0.490801960,0.042687811,1784040857.402678013,0.182702665,0.000000000
1784040857.412866,8253.000000000,356.000000000,0.490849912,0.042615905,1784040857.412866116,0.058492334,0.002389225
1784040857.422994,8264.000000000,346.000000000,0.490777999,0.042615905,1784040857.422993898,-0.058051608,-0.001179398
1784040857.432759,8241.000000000,348.000000000,0.490801960,0.042615905,1784040857.432759047,-0.241278010,-0.002410501
1784040857.442782,8280.000000000,396.000000000,0.490801960,0.042687811,1784040857.442781925,0.120792300,0.001210873
1784040857.452816,8222.000000000,332.000000000,0.490825921,0.042687811,1784040857.452816010,0.179742821,0.001194637
1784040857.462681,8236.000000000,350.000000000,0.490825921,0.042639874,1784040857.462681055,-0.000336855,0.001204170
1784040857.472529,8255.000000000,353.000000000,0.490825921,0.042615905,1784040857.472528934,-0.060600960,0.000000000
1784040857.482997,8234.000000000,325.000000000,0.490873873,0.042615905,1784040857.482996941,0.056908554,0.002360317
1784040857.492881,8260.000000000,361.000000000,0.490777999,0.042687811,1784040857.492881060,-0.115700963,-0.002354705
1784040857.502771,8212.000000000,337.000000000,0.490801960,0.042687811,1784040857.502770901,-0.303269438,-0.003636665
1784040857.512621,8244.000000000,344.000000000,0.490801960,0.042687811,1784040857.512620926,0.180769890,0.001213797
1784040857.522752,8260.000000000,373.000000000,0.490801960,0.042639874,1784040857.522752047,0.182009174,0.000000000
1784040857.532850,8233.000000000,342.000000000,0.490801960,0.042615905,1784040857.532850027,-0.060005368,0.000000000
1784040857.542829,8221.000000000,350.000000000,0.490849912,0.042615905,1784040857.542829037,0.118962188,0.002388403
1784040857.552878,8259.000000000,371.000000000,0.490777999,0.042663842,1784040857.552877903,-0.059734610,-0.001196372
1784040857.562756,8205.000000000,340.000000000,0.490777999,0.042687811,1784040857.562756062,-0.300947620,-0.003608732
1784040857.572700,8256.000000000,388.000000000,0.490801960,0.042639874,1784040857.572700024,0.121333592,0.001208775
1784040857.582880,8265.000000000,377.000000000,0.490777999,0.042615905,1784040857.582880020,0.179323008,0.000000000
1784040857.592589,8252.000000000,387.000000000,0.490825921,0.042615905,1784040857.592588902,-0.000201092,0.001204776
1784040857.602877,8248.000000000,345.000000000,0.490849912,0.042663842,1784040857.602876902,0.179838588,0.003596211
1784040857.612789,8247.000000000,372.000000000,0.490777999,0.042687811,1784040857.612788916,-0.177086865,-0.002372381
1784040857.622530,8273.000000000,381.000000000,0.490777999,0.042687811,1784040857.622529984,-0.369176923,-0.003659165
1784040857.632735,8265.000000000,392.000000000,0.490754038,0.042639874,1784040857.632735014,0.058712805,-0.001201248
1784040857.642970,8263.000000000,365.000000000,0.490777999,0.042615905,1784040857.642970085,0.179021029,0.000000000
1784040857.652826,8226.000000000,361.000000000,0.490777999,0.042639874,1784040857.652826071,0.119157449,0.001192666
1784040857.662778,8271.000000000,375.000000000,0.490754038,0.042663842,1784040857.662777901,-0.061067773,-0.001209648
1784040857.672699,8273.000000000,365.000000000,0.490754038,0.042687811,1784040857.672698975,-0.120679482,-0.001205672
1784040857.682700,8277.000000000,384.000000000,0.490754038,0.042639874,1784040857.682699919,0.060720618,0.000000000
1784040857.692526,8238.000000000,365.000000000,0.490730047,0.042639874,1784040857.692526102,-0.000220609,-0.001210046
1784040857.702518,8259.000000000,353.000000000,0.490777999,0.042615905,1784040857.702517986,0.061004609,0.001209023
1784040857.712491,8237.000000000,348.000000000,0.490777999,0.042639874,1784040857.712491035,0.180913489,0.002401837
1784040857.722644,8247.000000000,377.000000000,0.490777999,0.042663842,1784040857.722644091,-0.060074493,0.000000000
1784040857.732539,8286.000000000,369.000000000,0.490754038,0.042663842,1784040857.732538939,-0.179410256,-0.001195134
1784040857.742501,8276.000000000,365.000000000,0.490754038,0.042639874,1784040857.742501020,-0.060766063,-0.001206656
1784040857.752567,8255.000000000,371.000000000,0.490777999,0.042639874,1784040857.752567053,0.119411685,0.001196400
1784040857.762386,8255.000000000,376.000000000,0.490801960,0.042639874,1784040857.762386084,0.181886752,0.002410043
1784040857.772576,8224.000000000,356.000000000,0.490754038,0.042639874,1784040857.772576094,-0.119643662,-0.001197526
1784040857.782677,8265.000000000,376.000000000,0.490754038,0.042663842,1784040857.782676935,-0.235157810,-0.002361677
1784040857.792571,8241.000000000,381.000000000,0.490777999,0.042663842,1784040857.792571068,0.119822008,0.001198340
1784040857.802512,8240.000000000,354.000000000,0.490730047,0.042639874,1784040857.802511930,0.058086984,-0.001209522
1784040857.812640,8292.000000000,397.000000000,0.490777999,0.042639874,1784040857.812639952,-0.059709934,0.000000000
1784040857.822544,8277.000000000,383.000000000,0.490801960,0.042639874,1784040857.822544098,0.239584592,0.003589876
1784040857.832585,8280.000000000,375.000000000,0.490754038,0.042639874,1784040857.832585096,-0.060234063,-0.001201363
1784040857.842630,8238.000000000,353.000000000,0.490754038,0.042663842,1784040857.842629910,-0.297515762,-0.002385898
1784040857.852586,8241.000000000,342.000000000,0.490754038,0.042639874,1784040857.852586031,0.060067478,0.000000000
1784040857.862497,8248.000000000,380.000000000,0.490730047,0.042639874,1784040857.862497091,0.059310633,-0.001207577
1784040857.872701,8249.000000000,373.000000000,0.490754038,0.042615905,1784040857.872700930,0.000000000,0.000000000
1784040857.882541,8260.000000000,376.000000000,0.490777999,0.042639874,1784040857.882540941,0.179599110,0.002392323
1784040857.892560,8238.000000000,352.000000000,0.490754038,0.042639874,1784040857.892560005,0.000000000,0.000000000
1784040857.902555,8268.000000000,379.000000000,0.490754038,0.042663842,1784040857.902554989,-0.179347959,-0.001197198
1784040857.912561,8241.000000000,364.000000000,0.490730047,0.042663842,1784040857.912560940,-0.059970139,-0.001199473
1784040857.922621,8243.000000000,354.000000000,0.490730047,0.042639874,1784040857.922621012,0.000079814,-0.001195597
1784040857.932620,8251.000000000,358.000000000,0.490801960,0.042615905,1784040857.932620049,0.238521461,0.003585055
1784040857.942608,8255.000000000,383.000000000,0.490777999,0.042639874,1784040857.942608118,0.179856534,0.002399172
1784040857.952536,8271.000000000,376.000000000,0.490754038,0.042687811,1784040857.952536106,-0.300830682,-0.002406235
1784040857.962482,8245.000000000,358.000000000,0.490730047,0.042663842,1784040857.962481976,-0.242117745,-0.002412757
1784040857.972616,8225.000000000,345.000000000,0.490754038,0.042663842,1784040857.972615957,0.119830446,0.000000000
1784040857.982701,8264.000000000,392.000000000,0.490730047,0.042615905,1784040857.982701063,0.119334872,0.000000000
1784040857.992531,8271.000000000,360.000000000,0.490825921,0.042615905,1784040857.992531061,0.181256444,0.003609611
1784040858.002577,8248.000000000,383.000000000,0.490777999,0.042639874,1784040858.002577066,0.121383164,0.002412583
1784040858.012564,8244.000000000,391.000000000,0.490777999,0.042663842,1784040858.012563944,-0.299591682,-0.002392145
1784040858.022631,8264.000000000,388.000000000,0.490754038,0.042663842,1784040858.022630930,-0.179875080,-0.001194779
1784040858.032587,8267.000000000,376.000000000,0.490730047,0.042639874,1784040858.032587051,-0.000135506,-0.002394858
1784040858.042528,8284.000000000,388.000000000,0.490825921,0.042615905,1784040858.042527914,0.241632055,0.003612855
1784040858.052470,8245.000000000,360.000000000,0.490825921,0.042615905,1784040858.052469969,0.362957090,0.004821874
1784040858.062574,8256.000000000,376.000000000,0.490777999,0.042615905,1784040858.062573910,-0.299484456,-0.002390609
1784040858.072680,8263.000000000,415.000000000,0.490754038,0.042687811,1784040858.072679996,-0.414580462,-0.003556809
1784040858.082737,8220.000000000,322.000000000,0.490730047,0.042687811,1784040858.082736969,0.000613670,-0.002378236
1784040858.092536,8269.000000000,388.000000000,0.490730047,0.042663842,1784040858.092535973,0.118279287,-0.001208230
1784040858.102489,8224.000000000,349.000000000,0.490825921,0.042615905,1784040858.102488995,0.366138406,0.004853827
1784040858.112514,8222.000000000,346.000000000,0.490801960,0.042615905,1784040858.112514019,0.240665766,0.003599687
1784040858.122686,8243.000000000,360.000000000,0.490754038,0.042615905,1784040858.122685909,-0.416553040,-0.003559160
1784040858.132550,8251.000000000,348.000000000,0.490777999,0.042687811,1784040858.132550001,-0.239338168,-0.001195859
1784040858.142545,8212.000000000,345.000000000,0.490754038,0.042663842,1784040858.142544985,0.179220828,0.000000000
1784040858.152509,8199.000000000,346.000000000,0.490873873,0.042663842,1784040858.152508974,0.300600366,0.004803672
1784040858.162671,8252.000000000,387.000000000,0.490825921,0.042615905,1784040858.162671089,0.177458858,0.003571598
1784040858.172737,8247.000000000,369.000000000,0.490801960,0.042615905,1784040858.172736883,-0.413210708,-0.003555012
1784040858.182667,8256.000000000,358.000000000,0.490777999,0.042687811,1784040858.182667017,-0.298465408,-0.002396566
1784040858.192564,8222.000000000,328.000000000,0.490754038,0.042663842,1784040858.192564011,0.057393700,-0.002417115
1784040858.202534,8241.000000000,365.000000000,0.490730047,0.042663842,1784040858.202533960,-0.000861609,-0.002413683
1784040858.212618,8216.000000000,354.000000000,0.490873873,0.042591937,1784040858.212618113,0.418503257,0.005975592
1784040858.222681,8248.000000000,352.000000000,0.490825921,0.042591937,1784040858.222681046,0.356008393,0.004758763
1784040858.232612,8229.000000000,365.000000000,0.490801960,0.042615905,1784040858.232611895,-0.478751179,-0.003596683
1784040858.242533,8247.000000000,380.000000000,0.490777999,0.042687811,1784040858.242532969,-0.361306431,-0.002413950
1784040858.252500,8260.000000000,369.000000000,0.490873873,0.042663842,1784040858.252500057,0.362655538,0.003615870
1784040858.262501,8248.000000000,354.000000000,0.490873873,0.042591937,1784040858.262501001,0.361351160,0.004801435
1784040858.272671,8210.000000000,329.000000000,0.490849912,0.042591937,1784040858.272670984,-0.238149688,-0.001187887
1784040858.282700,8243.000000000,373.000000000,0.490825921,0.042591937,1784040858.282700062,-0.355234537,-0.002373969
1784040858.292576,8268.000000000,397.000000000,0.490801960,0.042687811,1784040858.292576075,-0.061350399,-0.002409058
1784040858.302570,8259.000000000,365.000000000,0.490777999,0.042687811,1784040858.302570105,-0.001904316,-0.002411807
1784040858.312578,8253.000000000,380.000000000,0.490754038,0.042687811,1784040858.312577963,0.000660217,-0.002395852
1784040858.322662,8277.000000000,389.000000000,0.490873873,0.042591937,1784040858.322662115,0.357518942,0.004771638
1784040858.332663,8272.000000000,375.000000000,0.490849912,0.042591937,1784040858.332663059,0.356964725,0.004773564
1784040858.342558,8198.000000000,333.000000000,0.490801960,0.042591937,1784040858.342557907,-0.421502238,-0.003614483
1784040858.352520,8268.000000000,375.000000000,0.490801960,0.042687811,1784040858.352519989,-0.361993997,-0.002414785
1784040858.362581,8218.000000000,330.000000000,0.490873873,0.042687811,1784040858.362581015,0.359870546,0.003591415
1784040858.372739,8259.000000000,376.000000000,0.490873873,0.042591937,1784040858.372739077,0.295338428,0.003556689
1784040858.382804,8228.000000000,354.000000000,0.490873873,0.042591937,1784040858.382803917,-0.177597761,0.000000000
1784040858.392571,8245.000000000,369.000000000,0.490801960,0.042591937,1784040858.392570972,-0.362191666,-0.003626172
1784040858.402568,8271.000000000,399.000000000,0.490801960,0.042687811,1784040858.402568102,-0.184089347,-0.003638464
1784040858.412586,8213.000000000,344.000000000,0.490777999,0.042687811,1784040858.412585974,0.121359809,-0.001197155
1784040858.422571,8191.000000000,317.000000000,0.490849912,0.042687811,1784040858.422570944,0.301738091,0.002397228
1784040858.432635,8181.000000000,328.000000000,0.490873873,0.042591937,1784040858.432635069,0.298236719,0.004782079
1784040858.442514,8280.000000000,376.000000000,0.490873873,0.042591937,1784040858.442513943,-0.059958384,0.001201478
1784040858.452513,8198.000000000,317.000000000,0.490777999,0.042591937,1784040858.452512980,-0.483193587,-0.004823031
1784040858.462354,8237.000000000,356.000000000,0.490801960,0.042687811,1784040858.462353945,-0.243252225,-0.003624647
1784040858.472597,8253.000000000,373.000000000,0.490777999,0.042687811,1784040858.472596884,0.240146926,0.000000000
1784040858.482776,8287.000000000,418.000000000,0.490825921,0.042591937,1784040858.482775927,0.234947044,0.001173325
1784040858.492568,8249.000000000,372.000000000,0.490873873,0.042591937,1784040858.492568016,0.240361378,0.004800461
1784040858.502555,8209.000000000,317.000000000,0.490873873,0.042591937,1784040858.502554893,0.063252299,0.002424390
1784040858.512589,8251.000000000,356.000000000,0.490801960,0.042663842,1784040858.512588978,-0.419206498,-0.003592057
1784040858.522547,8259.000000000,397.000000000,0.490777999,0.042663842,1784040858.522547007,-0.361148833,-0.004795652
1784040858.532643,8226.000000000,349.000000000,0.490777999,0.042687811,1784040858.532643080,0.119536983,-0.001194793
1784040858.542478,8201.000000000,326.000000000,0.490825921,0.042591937,1784040858.542478085,0.361235584,0.002404335
1784040858.552511,8233.000000000,365.000000000,0.490849912,0.042591937,1784040858.552510977,0.242312991,0.003619514
1784040858.562580,8255.000000000,348.000000000,0.490873873,0.042663842,1784040858.562580109,-0.000937744,0.002385485
1784040858.572631,8217.000000000,333.000000000,0.490777999,0.042663842,1784040858.572630882,-0.357543242,-0.003574222
1784040858.582772,8279.000000000,400.000000000,0.490801960,0.042687811,1784040858.582772017,-0.294522010,-0.003561476
1784040858.592579,8260.000000000,396.000000000,0.490801960,0.042615905,1784040858.592578888,0.239399406,0.001201205
1784040858.602587,8225.000000000,371.000000000,0.490825921,0.042591937,1784040858.602586985,0.240759673,0.001209226
1784040858.612588,8257.000000000,384.000000000,0.490873873,0.042591937,1784040858.612587929,0.119586980,0.003594026
1784040858.622570,8229.000000000,365.000000000,0.490873873,0.042663842,1784040858.622570038,0.059572816,0.002399659
1784040858.632680,8286.000000000,407.000000000,0.490777999,0.042687811,1784040858.632679939,-0.416357774,-0.004771638
1784040858.642516,8234.000000000,363.000000000,0.490754038,0.042687811,1784040858.642515898,-0.421525041,-0.006008021
1784040858.652509,8255.000000000,369.000000000,0.490801960,0.042615905,1784040858.652508974,0.301587728,0.001208412
1784040858.662473,8226.000000000,361.000000000,0.490825921,0.042615905,1784040858.662472963,0.481513542,0.003601806
1784040858.672666,8236.000000000,356.000000000,0.490730047,0.042663842,1784040858.672666073,-0.236945676,-0.003567669
1784040858.682762,8199.000000000,334.000000000,0.490730047,0.042663842,1784040858.682761908,-0.410439980,-0.004725490
1784040858.692560,8198.000000000,332.000000000,0.490777999,0.042687811,1784040858.692559958,0.300476890,0.002410270
1784040858.702631,8245.000000000,388.000000000,0.490777999,0.042615905,1784040858.702630997,0.359284427,0.002413336
1784040858.712563,8243.000000000,368.000000000,0.490801960,0.042591937,1784040858.712563038,-0.060610742,0.001197883
1784040858.722616,8221.000000000,369.000000000,0.490825921,0.042591937,1784040858.722615957,-0.000769036,0.002397967
1784040858.732668,8279.000000000,392.000000000,0.490754038,0.042663842,1784040858.732667923,-0.178136750,-0.002383578
1784040858.742538,8256.000000000,361.000000000,0.490754038,0.042663842,1784040858.742537975,-0.301485321,-0.003608229
1784040858.752498,8286.000000000,393.000000000,0.490777999,0.042687811,1784040858.752497911,0.181134903,0.001208325
1784040858.762457,8230.000000000,383.000000000,0.490754038,0.042615905,1784040858.762456894,0.181143655,0.000000000
1784040858.772665,8255.000000000,373.000000000,0.490801960,0.042615905,1784040858.772665024,-0.001000896,0.001188140
1784040858.782774,8245.000000000,357.000000000,0.490849912,0.042663842,1784040858.782773972,0.232273185,0.004719002
1784040858.792571,8260.000000000,375.000000000,0.490754038,0.042663842,1784040858.792571068,-0.180629966,-0.002407445
1784040858.802525,8213.000000000,358.000000000,0.490777999,0.042663842,1784040858.802525043,-0.423273917,-0.003641011
1784040858.812507,8224.000000000,356.000000000,0.490777999,0.042639874,1784040858.812506914,0.181051323,0.001201923
1784040858.822562,8213.000000000,356.000000000,0.490777999,0.042615905,1784040858.822561979,0.181706317,0.000000000
1784040858.832662,8226.000000000,353.000000000,0.490801960,0.042615905,1784040858.832662106,-0.000649685,0.001188829
1784040858.842571,8241.000000000,368.000000000,0.490730047,0.042639874,1784040858.842571020,-0.119774388,-0.002396542
1784040858.852540,8230.000000000,356.000000000,0.490754038,0.042663842,1784040858.852540016,-0.181084424,-0.002410795
1784040858.862410,8206.000000000,353.000000000,0.490754038,0.042639874,1784040858.862410069,0.181753541,0.001209275
1784040858.872607,8256.000000000,372.000000000,0.490754038,0.042615905,1784040858.872606993,0.120137411,0.000000000
1784040858.882772,8291.000000000,404.000000000,0.490777999,0.042615905,1784040858.882771969,-0.001596214,0.001176774
1784040858.892605,8216.000000000,373.000000000,0.490801960,0.042639874,1784040858.892605066,0.119828419,0.002396338
1784040858.902495,8256.000000000,402.000000000,0.490730047,0.042639874,1784040858.902494907,-0.182933093,-0.002431248
1784040858.912566,8279.000000000,377.000000000,0.490754038,0.042663842,1784040858.912565947,-0.240322779,-0.002400774
1784040858.922607,8260.000000000,403.000000000,0.490777999,0.042639874,1784040858.922606945,0.239433159,0.002384241
1784040858.932690,8214.000000000,349.000000000,0.490754038,0.042639874,1784040858.932689905,0.119302117,0.000000000
1784040858.942538,8243.000000000,383.000000000,0.490777999,0.042639874,1784040858.942538023,-0.119625698,0.000000000
1784040858.952505,8257.000000000,414.000000000,0.490754038,0.042639874,1784040858.952505112,0.000000000,0.000000000
1784040858.962461,8199.000000000,328.000000000,0.490777999,0.042663842,1784040858.962460995,0.000000000,0.000000000
1784040858.972691,8265.000000000,361.000000000,0.490754038,0.042639874,1784040858.972691059,0.000000000,0.000000000
1784040858.982917,8256.000000000,357.000000000,0.490706086,0.042639874,1784040858.982917070,-0.171867262,-0.003515607
1784040858.992661,8238.000000000,371.000000000,0.490754038,0.042615905,1784040858.992660999,0.000000000,0.000000000
1784040859.002538,8208.000000000,352.000000000,0.490777999,0.042639874,1784040859.002537966,0.365953477,0.003664990
1784040859.012565,8248.000000000,376.000000000,0.490730047,0.042639874,1784040859.012564898,-0.060554845,-0.001205306
1784040859.022467,8206.000000000,328.000000000,0.490706086,0.042663842,1784040859.022466898,-0.364969999,-0.003608473
1784040859.032636,8264.000000000,392.000000000,0.490754038,0.042663842,1784040859.032635927,0.119607588,0.001195313
1784040859.042576,8261.000000000,373.000000000,0.490730047,0.042639874,1784040859.042576075,0.238701590,0.001191563
1784040859.052529,8271.000000000,380.000000000,0.490730047,0.042615905,1784040859.052529097,-0.120709668,-0.001205985
1784040859.062711,8212.000000000,360.000000000,0.490754038,0.042615905,1784040859.062711000,-0.000002169,0.001191519
1784040859.072526,8216.000000000,368.000000000,0.490754038,0.042615905,1784040859.072525978,0.120298101,0.001199688
1784040859.082612,8263.000000000,371.000000000,0.490730047,0.042639874,1784040859.082612038,-0.120447383,-0.001205508
1784040859.092639,8247.000000000,336.000000000,0.490706086,0.042663842,1784040859.092638969,-0.178194649,-0.002384212
1784040859.102614,8310.000000000,412.000000000,0.490706086,0.042663842,1784040859.102613926,0.000378376,-0.001197940
1784040859.112500,8280.000000000,375.000000000,0.490754038,0.042639874,1784040859.112499952,0.241604588,0.002414350
1784040859.122480,8173.000000000,310.000000000,0.490754038,0.042615905,1784040859.122479916,0.181807349,0.002413799
1784040859.132472,8237.000000000,371.000000000,0.490730047,0.042639874,1784040859.132472038,-0.181036918,-0.001201249
1784040859.142602,8257.000000000,384.000000000,0.490706086,0.042639874,1784040859.142601967,-0.238383666,-0.002383026
1784040859.152687,8248.000000000,350.000000000,0.490706086,0.042663842,1784040859.152687073,0.000789860,-0.001185281
1784040859.162567,8253.000000000,387.000000000,0.490706086,0.042663842,1784040859.162566900,0.119361997,0.000000000
1784040859.172562,8259.000000000,372.000000000,0.490777999,0.042615905,1784040859.172561884,0.241681690,0.003618212
1784040859.182673,8206.000000000,354.000000000,0.490754038,0.042615905,1784040859.182672977,0.118612610,0.002384891
1784040859.192566,8256.000000000,380.000000000,0.490754038,0.042663842,1784040859.192565918,-0.240756207,-0.001197826
1784040859.202737,8253.000000000,380.000000000,0.490706086,0.042663842,1784040859.202737093,-0.237978399,-0.002389935
1784040859.212666,8204.000000000,337.000000000,0.490706086,0.042663842,1784040859.212666035,-0.059101934,-0.002385740
1784040859.222562,8241.000000000,360.000000000,0.490730047,0.042639874,1784040859.222562075,0.181522531,0.001208659
1784040859.232550,8241.000000000,368.000000000,0.490777999,0.042615905,1784040859.232549906,0.301860685,0.003616563
1784040859.242567,8257.000000000,388.000000000,0.490730047,0.042615905,1784040859.242567062,-0.060417885,0.000000000
1784040859.252598,8276.000000000,381.000000000,0.490730047,0.042639874,1784040859.252598047,-0.299703729,-0.002391868
1784040859.262639,8225.000000000,383.000000000,0.490706086,0.042687811,1784040859.262639046,-0.059473785,-0.001193757
1784040859.272707,8264.000000000,396.000000000,0.490706086,0.042663842,1784040859.272706985,0.059690119,-0.001191563
1784040859.282559,8263.000000000,385.000000000,0.490801960,0.042615905,1784040859.282558918,0.301538759,0.004812929
1784040859.292647,8229.000000000,352.000000000,0.490777999,0.042615905,1784040859.292646885,0.240615548,0.003606402
1784040859.302653,8275.000000000,395.000000000,0.490754038,0.042615905,1784040859.302653074,-0.358209690,-0.002384907
1784040859.312631,8220.000000000,353.000000000,0.490730047,0.042687811,1784040859.312630892,-0.300541202,-0.002399544
1784040859.322563,8226.000000000,375.000000000,0.490706086,0.042663842,1784040859.322562933,-0.001179626,-0.002408394
1784040859.332457,8222.000000000,365.000000000,0.490682125,0.042663842,1784040859.332457066,-0.000884744,-0.002417086
1784040859.342573,8245.000000000,381.000000000,0.490801960,0.042591937,1784040859.342572927,0.359819648,0.004791423
1784040859.352492,8210.000000000,360.000000000,0.490754038,0.042615905,1784040859.352492094,0.299797391,0.003589364
1784040859.362669,8273.000000000,399.000000000,0.490754038,0.042615905,1784040859.362668991,-0.357094293,-0.002384681
1784040859.372608,8218.000000000,334.000000000,0.490706086,0.042663842,1784040859.372607946,-0.296942486,-0.002383817
1784040859.382447,8208.000000000,364.000000000,0.490849912,0.042663842,1784040859.382447004,0.365653388,0.004847391
1784040859.392513,8243.000000000,361.000000000,0.490825921,0.042591937,1784040859.392513037,0.422202064,0.006020254
1784040859.402555,8210.000000000,342.000000000,0.490801960,0.042591937,1784040859.402554989,-0.359675036,-0.002384778
1784040859.412806,8190.000000000,311.000000000,0.490777999,0.042615905,1784040859.412806034,-0.413049751,-0.002361566
1784040859.422699,8280.000000000,393.000000000,0.490754038,0.042687811,1784040859.422698975,0.000290615,-0.002378923
1784040859.432725,8226.000000000,379.000000000,0.490706086,0.042687811,1784040859.432724953,-0.062690158,-0.003610287
1784040859.442775,8241.000000000,360.000000000,0.490849912,0.042663842,1784040859.442775011,0.356361653,0.004775491
1784040859.452886,8236.000000000,365.000000000,0.490825921,0.042591937,1784040859.452886105,0.473889105,0.005943864
1784040859.462758,8229.000000000,380.000000000,0.490777999,0.042615905,1784040859.462758064,-0.419071767,-0.003598742
1784040859.472859,8247.000000000,383.000000000,0.490754038,0.042687811,1784040859.472858906,-0.477787831,-0.003599012
1784040859.482744,8241.000000000,365.000000000,0.490754038,0.042687811,1784040859.482743979,0.120076805,-0.001198898
1784040859.492567,8217.000000000,344.000000000,0.490730047,0.042687811,1784040859.492567062,0.120848694,-0.001217307
1784040859.502789,8282.000000000,392.000000000,0.490849912,0.042591937,1784040859.502789021,0.298432186,0.004783046
1784040859.512906,8243.000000000,383.000000000,0.490825921,0.042591937,1784040859.512906075,0.291606276,0.004713746
1784040859.523116,8212.000000000,361.000000000,0.490801960,0.042591937,1784040859.523116112,-0.351351324,-0.002358988
1784040859.532865,8243.000000000,383.000000000,0.490754038,0.042687811,1784040859.532865047,-0.416633630,-0.003601634
1784040859.542646,8265.000000000,397.000000000,0.490754038,0.042663842,1784040859.542645931,-0.004852753,-0.002453763
1784040859.552671,8273.000000000,375.000000000,0.490730047,0.042663842,1784040859.552670956,0.120688005,-0.001211299
1784040859.562774,8213.000000000,338.000000000,0.490849912,0.042591937,1784040859.562773943,0.358554006,0.004763216
1784040859.572762,8244.000000000,371.000000000,0.490825921,0.042591937,1784040859.572762012,0.297795230,0.004771864
1784040859.582657,8222.000000000,350.000000000,0.490777999,0.042663842,1784040859.582657099,-0.421476558,-0.003616867
1784040859.592606,8208.000000000,376.000000000,0.490777999,0.042687811,1784040859.592606068,-0.362181361,-0.002415024
1784040859.602728,8208.000000000,364.000000000,0.490754038,0.042687811,1784040859.602727890,0.120723920,-0.001193814
1784040859.612773,8256.000000000,383.000000000,0.490754038,0.042591937,1784040859.612772942,0.060836562,-0.001188126
1784040859.622931,8229.000000000,364.000000000,0.490849912,0.042591937,1784040859.622931004,0.293974349,0.004745454
1784040859.632679,8237.000000000,372.000000000,0.490825921,0.042591937,1784040859.632678986,0.241085009,0.003611038
1784040859.642679,8282.000000000,395.000000000,0.490825921,0.042663842,1784040859.642678976,-0.301809856,-0.001214823
1784040859.652914,8241.000000000,381.000000000,0.490777999,0.042687811,1784040859.652914047,-0.295492559,-0.002368272
1784040859.662856,8230.000000000,361.000000000,0.490801960,0.042687811,1784040859.662856102,0.001351002,-0.001187564
1784040859.672841,8171.000000000,321.000000000,0.490825921,0.042591937,1784040859.672841072,0.239535992,0.002404910
1784040859.682836,8198.000000000,345.000000000,0.490849912,0.042591937,1784040859.682836056,0.179558305,0.002400002
1784040859.692782,8193.000000000,342.000000000,0.490777999,0.042663842,1784040859.692781925,-0.241114958,-0.002403185
1784040859.702700,8209.000000000,357.000000000,0.490777999,0.042663842,1784040859.702699900,-0.303084065,-0.003620340
1784040859.712775,8224.000000000,353.000000000,0.490777999,0.042663842,1784040859.712774992,0.120203792,0.000000000
1784040859.723049,8217.000000000,322.000000000,0.490825921,0.042591937,1784040859.723048925,0.293633395,0.002354954
1784040859.733137,8241.000000000,358.000000000,0.490849912,0.042591937,1784040859.733136892,0.173444545,0.003531702
1784040859.742913,8212.000000000,348.000000000,0.490849912,0.042591937,1784040859.742913008,-0.057752636,0.001207737
1784040859.752765,8208.000000000,346.000000000,0.490754038,0.042663842,1784040859.752764940,-0.428770256,-0.004884426
1784040859.762852,8241.000000000,371.000000000,0.490777999,0.042663842,1784040859.762851954,-0.241456949,-0.003606660
1784040859.772861,8244.000000000,367.000000000,0.490777999,0.042591937,1784040859.772861004,0.302402361,0.001192383
