__time,/vehicle/loader_joint_angles/data[0],/vehicle/loader_joint_angles/data[1],/vehicle/loader_joint_angles/layout/data_offset,/vehicle/loader_joint_pressures/data[0],/vehicle/loader_joint_pressures/data[1],/vehicle/loader_joint_pressures/layout/data_offset
1782548335.999088,,,,4381.000000000,348.000000000,0.000000000
1782548335.999123,0.097240001,0.193113804,0.000000000,,,
1782548336.009097,,,,4482.000000000,388.000000000,0.000000000
1782548336.009127,0.096976347,0.192682371,0.000000000,,,
1782548336.019117,,,,4475.000000000,376.000000000,0.000000000
1782548336.019153,0.096712701,0.192226976,0.000000000,,,
1782548336.029054,,,,4569.000000000,461.000000000,0.000000000
1782548336.029086,0.096161425,0.191675693,0.000000000,,,
1782548336.039016,,,,4388.000000000,324.000000000,0.000000000
1782548336.039047,0.095921740,0.191268235,0.000000000,,,
1782548336.048958,,,,4521.000000000,436.000000000,0.000000000
1782548336.048995,0.095849834,0.190836802,0.000000000,,,
1782548336.058903,,,,4443.000000000,384.000000000,0.000000000
1782548336.058929,0.095586181,0.190309495,0.000000000,,,
1782548336.069022,,,,4435.000000000,380.000000000,0.000000000
1782548336.069053,0.095034905,0.189854100,0.000000000,,,
1782548336.079088,0.094795220,0.189398691,0.000000000,,,
1782548336.079118,,,,4580.000000000,463.000000000,0.000000000
1782548336.088970,,,,4376.000000000,322.000000000,0.000000000
1782548336.089003,0.094531566,0.188799486,0.000000000,,,
1782548336.098985,,,,4483.000000000,426.000000000,0.000000000
1782548336.099054,0.094435692,0.188392013,0.000000000,,,
1782548336.108888,,,,4465.000000000,418.000000000,0.000000000
1782548336.108918,0.094196007,0.187864721,0.000000000,,,
1782548336.119040,,,,4409.000000000,364.000000000,0.000000000
1782548336.119076,0.093956329,0.187433288,0.000000000,,,
1782548336.129032,,,,4493.000000000,410.000000000,0.000000000
1782548336.129044,0.093357116,0.187001854,0.000000000,,,
1782548336.138908,,,,4333.000000000,268.000000000,0.000000000
1782548336.138937,0.093093462,0.186402634,0.000000000,,,
1782548336.148926,,,,4495.000000000,430.000000000,0.000000000
1782548336.148959,0.092997588,0.185971200,0.000000000,,,
1782548336.159037,,,,4409.000000000,360.000000000,0.000000000
1782548336.159081,0.092733935,0.185539782,0.000000000,,,
1782548336.168899,,,,4323.000000000,311.000000000,0.000000000
1782548336.168912,0.092470281,0.185012475,0.000000000,,,
1782548336.179015,,,,4530.000000000,471.000000000,0.000000000
1782548336.179049,0.091942973,0.184581041,0.000000000,,,
1782548336.188905,,,,4498.000000000,410.000000000,0.000000000
1782548336.188925,0.091655351,0.184125632,0.000000000,,,
1782548336.198963,,,,4364.000000000,290.000000000,0.000000000
1782548336.198996,0.091391705,0.183550388,0.000000000,,,
1782548336.208997,,,,4540.000000000,455.000000000,0.000000000
1782548336.209028,0.091295831,0.183094993,0.000000000,,,
1782548336.219014,,,,4409.000000000,356.000000000,0.000000000
1782548336.219053,0.091056146,0.182567686,0.000000000,,,
1782548336.228928,,,,4530.000000000,504.000000000,0.000000000
1782548336.228940,0.090792492,0.182136253,0.000000000,,,
1782548336.238969,,,,4512.000000000,467.000000000,0.000000000
1782548336.239000,0.090217248,0.181680858,0.000000000,,,
1782548336.249053,,,,4364.000000000,319.000000000,0.000000000
1782548336.249086,0.089953594,0.181105614,0.000000000,,,
1782548336.258891,,,,4573.000000000,482.000000000,0.000000000
1782548336.258916,0.089785814,0.180674180,0.000000000,,,
1782548336.268963,,,,4510.000000000,453.000000000,0.000000000
1782548336.268994,0.089570098,0.180218786,0.000000000,,,
1782548336.279010,,,,4333.000000000,297.000000000,0.000000000
